symbol,name,market,exchange
TNPL,Tamil Nadu Newsprint & Papers Limited,india,NSE
TNTELE,Tamilnadu Telecommunication Limited,india,NSE
TOKYOPLAST,Tokyo Plast International Limited,india,NSE
TOLINS,Tolins Tyres Limited,india,NSE
TORNTPHARM,Torrent Pharmaceuticals Limited,india,NSE
TORNTPOWER,Torrent Power Limited,india,NSE
TOTAL,Total Transport Systems Limited,india,NSE
TOUCHWOOD,Touchwood Entertainment Limited,india,NSE
TPHQ,Teamo Productions HQ Limited,india,NSE
TPLPLASTEH,TPL Plastech Limited,india,NSE
TRACXN,Tracxn Technologies Limited,india,NSE
TRANSPEK,Transpek Industry Limited,india,NSE
TRANSRAILL,Transrail Lighting Limited,india,NSE
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,india,NSE
TRAVELFOOD,Travel Food Services Limited,india,NSE
TREEHOUSE,Tree House Education & Accessories Limited,india,NSE
TREJHARA,TREJHARA SOLUTIONS LIMITED,india,NSE
TREL,Transindia Real Estate Limited,india,NSE
TRENT,Trent Limited,india,NSE
TRF,TRF Limited,india,NSE
TRIDENT,Trident Limited,india,NSE
TRIGYN,Trigyn Technologies Limited,india,NSE
TRITURBINE,Triveni Turbine Limited,india,NSE
TRIVENI,Triveni Engineering & Industries Limited,india,NSE
TRU,TruCap Finance Limited,india,NSE
TRUALT,TruAlt Bioenergy Limited,india,NSE
TSFINV,TSF INVESTMENTS LIMITED,india,NSE
TTKHLTCARE,TTK Healthcare Limited,india,NSE
TTKPRESTIG,TTK Prestige Limited,india,NSE
TTL,T T Limited,india,NSE
TTML,Tata Teleservices (Maharashtra) Limited,india,NSE
TURTLEMINT,Turtlemint Fintech Solutions Limited,india,NSE
TVSELECT,TVS Electronics Limited,india,NSE
TVSHLTD,TVS Holdings Limited,india,NSE
TVSMOTOR,TVS Motor Company Limited,india,NSE
TVSSCS,TVS Supply Chain Solutions Limited,india,NSE
TVSSRICHAK,TVS Srichakra Limited,india,NSE
TVTODAY,TV Today Network Limited,india,NSE
TVVISION,TV Vision Limited,india,NSE
UBL,United Breweries Limited,india,NSE
UCAL,UCAL LIMITED,india,NSE
UCOBANK,UCO Bank,india,NSE
UDS,Updater Services Limited,india,NSE
UEL,Ujaas Energy Limited,india,NSE
UFBL,United Foodbrands Limited,india,NSE
UFLEX,UFLEX Limited,india,NSE
UFO,UFO Moviez India Limited,india,NSE
UGARSUGAR,The Ugar Sugar Works Limited,india,NSE
UGROCAP,Ugro Capital Limited,india,NSE
UJJIVANSFB,Ujjivan Small Finance Bank Limited,india,NSE
ULTRACEMCO,UltraTech Cement Limited,india,NSE
ULTRAMAR,Ultramarine & Pigments Limited,india,NSE
UMAEXPORTS,Uma Exports Limited,india,NSE
UMESLTD,Usha Martin Education & Solutions Limited,india,NSE
UMIYA-MRO,UMIYA BUILDCON LIMITED,india,NSE
UNICHEMLAB,Unichem Laboratories Limited,india,NSE
UNIDT,United Drilling Tools Limited,india,NSE
UNIECOM,Unicommerce Esolutions Limited,india,NSE
UNIENTER,Uniphos Enterprises Limited,india,NSE
UNIINFO,Uniinfo Telecom Services Limited,india,NSE
UNIMECH,Unimech Aerospace and Manufacturing Limited,india,NSE
UNIONBANK,Union Bank of India,india,NSE
UNIPARTS,Uniparts India Limited,india,NSE
UNITDSPR,United Spirits Limited,india,NSE
UNITECH,Unitech Limited,india,NSE
UNITEDPOLY,United Polyfab Gujarat Limited,india,NSE
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,india,NSE
UNIVASTU,Univastu India Limited,india,NSE
UNIVCABLES,Universal Cables Limited,india,NSE
UNIVPHOTO,Universus Photo Imagings Limited,india,NSE
UNOMINDA,UNO Minda Limited,india,NSE
UPL,UPL Limited,india,NSE
URAVIDEF,Uravi Defence and Technology Limited,india,NSE
URBANCO,Urban Company Limited,india,NSE
URJA,Urja Global Limited,india,NSE
USHAMART,Usha Martin Limited,india,NSE
USK,Udayshivakumar Infra Limited,india,NSE
UTIAMC,UTI Asset Management Company Limited,india,NSE
UTKARSHBNK,Utkarsh Small Finance Bank Limited,india,NSE
UTLSOLAR,Fujiyama Power Systems Limited,india,NSE
UTTAMSUGAR,Uttam Sugar Mills Limited,india,NSE
UYFINCORP,U. Y. Fincorp Limited,india,NSE
V2RETAIL,V2 Retail Limited,india,NSE
VADILALIND,Vadilal Industries Limited,india,NSE
VAIBHAVGBL,Vaibhav Global Limited,india,NSE
VAISHALI,Vaishali Pharma Limited,india,NSE
VAKRANGEE,Vakrangee Limited,india,NSE
VALIANTLAB,Valiant Laboratories Limited,india,NSE
VALIANTORG,Valiant Organics Limited,india,NSE
VAML,Vedanta Aluminium Metal Limited,india,NSE
VARDHACRLC,Vardhman Acrylics Limited,india,NSE
VARDMNPOLY,Vardhman Polytex Limited,india,NSE
VARROC,Varroc Engineering Limited,india,NSE
VASCONEQ,Vascon Engineers Limited,india,NSE
VASWANI,Vaswani Industries Limited,india,NSE
VBL,Varun Beverages Limited,india,NSE
VCL,Vaxtex Cotfab Limited,india,NSE
VEDL,Vedanta Limited,india,NSE
VEDPOWER,Vedanta Power Limited,india,NSE
VEEDOL,Veedol Corporation Limited,india,NSE
VELJAN,Veljan Denison Limited,india,NSE
VENKEYS,Venky's (India) Limited,india,NSE
VENTIVE,Ventive Hospitality Limited,india,NSE
VENUSPIPES,Venus Pipes & Tubes Limited,india,NSE
VENUSREM,Venus Remedies Limited,india,NSE
VERANDA,Veranda Learning Solutions Limited,india,NSE
VERTOZ,Vertoz Limited,india,NSE
VESUVIUS,Vesuvius India Limited,india,NSE
VETO,Veto Switchgears And Cables Limited,india,NSE
VGL,VARVEE GLOBAL LIMITED,india,NSE
VGUARD,V-Guard Industries Limited,india,NSE
VHL,Vardhman Holdings Limited,india,NSE
VHLTD,Viceroy Hotels Limited,india,NSE
VIDHIING,Vidhi Specialty Food Ingredients Limited,india,NSE
VIDYAWIRES,Vidya Wires Limited,india,NSE
VIJAYA,Vijaya Diagnostic Centre Limited,india,NSE
VIJIFIN,Viji Finance Limited,india,NSE
VIKASECO,Vikas EcoTech Limited,india,NSE
VIKASLIFE,Vikas Lifecare Limited,india,NSE
VIKRAMSOLR,Vikram Solar Limited,india,NSE
VIKRAN,Vikran Engineering Limited,india,NSE
VIMTALABS,Vimta Labs Limited,india,NSE
VINATIORGA,Vinati Organics Limited,india,NSE
VINCOFE,Vintage Coffee And Beverages Limited,india,NSE
VINDHYATEL,Vindhya Telelinks Limited,india,NSE
VINEETLAB,Vineet Laboratories Limited,india,NSE
VINNY,Vinny Overseas Limited,india,NSE
VINYLINDIA,Vinyl Chemicals (India) Limited,india,NSE
VIPCLOTHNG,VIP Clothing Limited,india,NSE
VIPIND,VIP Industries Limited,india,NSE
VIPULLTD,Vipul Limited,india,NSE
VIRINCHI,Virinchi Limited,india,NSE
VISACHROME,VISA Chrome Limited,india,NSE
VISAKAIND,Visaka Industries Limited,india,NSE
VISHNU,Vishnu Chemicals Limited,india,NSE
VISHWARAJ,Vishwaraj Sugar Industries Limited,india,NSE
VISL,Vedanta Iron and Steel Limited,india,NSE
VITAL,Vital Chemtech Limited,india,NSE
VIVIANA,Viviana Power Tech Limited,india,NSE
VIVIDHA,Visagar Polytex Limited,india,NSE
VIVIMEDLAB,Vivimed Labs Limited,india,NSE
VIYASH,Viyash Scientific Limited,india,NSE
VLEGOV,VL E-Governance & IT Solutions Limited,india,NSE
VLSFINANCE,VLS Finance Limited,india,NSE
VMART,V-Mart Retail Limited,india,NSE
VMM,Vishal Mega Mart Limited,india,NSE
VMSTMT,VMS TMT Limited,india,NSE
VOEPL,Virtuoso Optoelectronics Limited,india,NSE
VOGL,Vedanta Oil and Gas Limited,india,NSE
VOLTAMP,Voltamp Transformers Limited,india,NSE
VOLTAS,Voltas Limited,india,NSE
VPRPL,Vishnu Prakash R Punglia Limited,india,NSE
VRAJ,Vraj Iron and Steel Limited,india,NSE
VRLLOG,VRL Logistics Limited,india,NSE
VSSL,Vardhman Special Steels Limited,india,NSE
VSTIND,VST Industries Limited,india,NSE
VSTL,Vibhor Steel Tubes Limited,india,NSE
VSTTILLERS,V.S.T Tillers Tractors Limited,india,NSE
VTL,Vardhman Textiles Limited,india,NSE
WAAREEENER,Waaree Energies Limited,india,NSE
WAAREEINDO,Indosolar Limited,india,NSE
WAAREERTL,Waaree Renewable Technologies Limited,india,NSE
WABAG,VA Tech Wabag Limited,india,NSE
WAKEFIT,Wakefit Innovations Limited,india,NSE
WALCHANNAG,Walchandnagar Industries Limited,india,NSE
WANBURY,Wanbury Limited,india,NSE
WCIL,Western Carriers (India) Limited,india,NSE
WEALTH,Wealth First Portfolio Managers Limited,india,NSE
WEBELSOLAR,Websol Energy System Limited,india,NSE
WEIZMANIND,Weizmann Limited,india,NSE
WEL,Wonder Electricals Limited,india,NSE
WELCORP,Welspun Corp Limited,india,NSE
WELENT,Welspun Enterprises Limited,india,NSE
WELINV,Welspun Investments and Commercials Limited,india,NSE
WELSPLSOL,Welspun Specialty Solutions Limited,india,NSE
WELSPUNLIV,Welspun Living Limited,india,NSE
WENDT,Wendt (India) Limited,india,NSE
WESTLIFE,WESTLIFE FOODWORLD LIMITED,india,NSE
WEWIN,WE WIN LIMITED,india,NSE
WEWORK,WeWork India Management Limited,india,NSE
WHEELS,Wheels India Limited,india,NSE
WHIRLPOOL,Whirlpool of India Limited,india,NSE
WILLAMAGOR,Williamson Magor & Company Limited,india,NSE
WINDLAS,Windlas Biotech Limited,india,NSE
WINDMACHIN,Windsor Machines Limited,india,NSE
WINSOME,Winsome Yarns Limited,india,NSE
WIPL,The Western India Plywoods Limited,india,NSE
WIPRO,Wipro Limited,india,NSE
WOCKPHARMA,Wockhardt Limited,india,NSE
WONDERLA,Wonderla Holidays Limited,india,NSE
WORTHPERI,Worth Peripherals Limited,india,NSE
WPIL,WPIL Limited,india,NSE
WSI,W S Industries (I) Limited,india,NSE
WSTCSTPAPR,West Coast Paper Mills Limited,india,NSE
XCHANGING,Xchanging Solutions Limited,india,NSE
XELPMOC,Xelpmoc Design And Tech Limited,india,NSE
XPROINDIA,Xpro India Limited,india,NSE
XTGLOBAL,Xtglobal Infotech Limited,india,NSE
YASHO,Yasho Industries Limited,india,NSE
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,india,NSE
YATRA,Yatra Online Limited,india,NSE
YESBANK,Yes Bank Limited,india,NSE
YUKEN,Yuken India Limited,india,NSE
ZAGGLE,Zaggle Prepaid Ocean Services Limited,india,NSE
ZEEL,Zee Entertainment Enterprises Limited,india,NSE
ZEELEARN,Zee Learn Limited,india,NSE
ZEEMEDIA,Zee Media Corporation Limited,india,NSE
ZENITHEXPO,Zenith Exports Limited,india,NSE
ZENITHSTL,Zenith Steel Pipes & Industries Limited,india,NSE
ZENSARTECH,Zensar Technologies Limited,india,NSE
ZENTEC,Zen Technologies Limited,india,NSE
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,india,NSE
ZFSTEERING,ZF Steering Gear (India) Limited,india,NSE
ZIMLAB,Zim Laboratories Limited,india,NSE
ZODIAC,Zodiac Energy Limited,india,NSE
ZODIACLOTH,Zodiac Clothing Company Limited,india,NSE
ZOTA,Zota Health Care LImited,india,NSE
ZSARACOM,Saraswati Commercial India Limited,india,NSE
ZUARI,Zuari Agro Chemicals Limited,india,NSE
ZUARIIND,ZUARI INDUSTRIES LIMITED,india,NSE
ZYDUSLIFE,Zydus Lifesciences Limited,india,NSE
ZYDUSWELL,Zydus Wellness Limited,india,NSE
AAAP,Pacer Barings CLO Market Flex ETF,us,NASDAQ
AACB,Artius II Acquisition Inc. - Class A Ordinary Shares,us,NASDAQ
AACBR,Artius II Acquisition Inc. - Rights,us,NASDAQ
AACBU,Artius II Acquisition Inc. - Units,us,NASDAQ
AACG,"ATA Creativity Global - American Depositary Shares, each representing two common shares",us,NASDAQ
AACI,Armada Acquisition Corp. III - Class A Ordinary Share,us,NASDAQ
AACIU,Armada Acquisition Corp. III - Units,us,NASDAQ
AACIW,Armada Acquisition Corp. III - Warrant,us,NASDAQ
AACO,Abony Acquisition Corp. I - Class A Ordinary Share,us,NASDAQ
AACOU,Abony Acquisition Corp. I - Units,us,NASDAQ
AACOW,Abony Acquisition Corp. I - Warrants,us,NASDAQ
AACP,Apogee Acquisition Corp - Class A Ordinary Shares,us,NASDAQ
AACPR,Apogee Acquisition Corp - Rights,us,NASDAQ
AACPU,Apogee Acquisition Corp - Units,us,NASDAQ
AACPW,Apogee Acquisition Corp - Warrant,us,NASDAQ
AADR,AdvisorShares Dorsey Wright ADR ETF,us,NASDAQ
AAEQ,Alpha Architect US Equity 2 ETF,us,NASDAQ
AAL,"American Airlines Group, Inc. - Common Stock",us,NASDAQ
AALG,Leverage Shares 2X Long AAL Daily ETF,us,NASDAQ
AAME,Atlantic American Corporation - Common Stock,us,NASDAQ
AAOI,"Applied Optoelectronics, Inc. - Common Stock",us,NASDAQ
AAON,"AAON, Inc. - Common Stock",us,NASDAQ
AAPB,GraniteShares 2x Long AAPL Daily ETF,us,NASDAQ
AAPD,Direxion Daily AAPL Bear 1X ETF,us,NASDAQ
AAPG,Ascentage Pharma Group International - American Depository Shares,us,NASDAQ
AAPL,Apple Inc. - Common Stock,us,NASDAQ
AAPU,Direxion Daily AAPL Bull 2X ETF,us,NASDAQ
AARD,"Aardvark Therapeutics, Inc. - Common Stock",us,NASDAQ
AAUS,Alpha Architect US Equity ETF,us,NASDAQ
AAVM,Alpha Architect Global Factor Equity ETF,us,NASDAQ
AAXJ,iShares MSCI All Country Asia ex Japan ETF,us,NASDAQ
ABAT,American Battery Technology Company - Common Stock,us,NASDAQ
ABCL,AbCellera Biologics Inc. - Common Shares,us,NASDAQ
ABCS,Alpha Blue Capital US Small-Mid Cap Dynamic ETF,us,NASDAQ
ABEO,Abeona Therapeutics Inc. - Common Stock,us,NASDAQ
ABI,VictoryShares Pioneer Asset-Based Income ETF,us,NASDAQ
ABIG,Argent Large Cap ETF,us,NASDAQ
ABLV,Able View Global Inc. - Class B Ordinary Shares,us,NASDAQ
ABLVW,Able View Global Inc. - Warrant,us,NASDAQ
ABNB,"Airbnb, Inc. - Class A Common Stock",us,NASDAQ
ABNG,Leverage Shares 2x Long ABNB Daily ETF,us,NASDAQ
ABOS,"Acumen Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
ABSI,Absci Corporation - Common Stock,us,NASDAQ
ABTC,American Bitcoin Corp. - Class A Common Stock,us,NASDAQ
ABTS,Abits Group Inc - Ordinary Shares,us,NASDAQ
ABUS,Arbutus Biopharma Corporation - Common Stock,us,NASDAQ
ABVC,"ABVC BioPharma, Inc. - Common Stock",us,NASDAQ
ABVX,Abivax SA - American Depositary Shares,us,NASDAQ
ACAA,Averin Capital Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
ACAAU,Averin Capital Acquisition Corp. - Units,us,NASDAQ
ACAAW,Averin Capital Acquisition Corp. - Warrants,us,NASDAQ
ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,us,NASDAQ
ACB,Aurora Cannabis Inc. - Common Shares,us,NASDAQ
ACCL,Acco Group Holdings Limited - Class A Ordinary Shares,us,NASDAQ
ACDC,ProFrac Holding Corp. - Class A Common Stock,us,NASDAQ
ACEP,ARS Core Equity Portfolio ETF,us,NASDAQ
ACET,"Adicet Bio, Inc. - Common Stock",us,NASDAQ
ACFN,"Acorn Energy, Inc. - Common Stock",us,NASDAQ
ACGC,ACP Holdings Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
ACGCU,ACP Holdings Acquisition Corp. - Units,us,NASDAQ
ACGCW,ACP Holdings Acquisition Corp. - Warrants,us,NASDAQ
ACGL,Arch Capital Group Ltd. - Common Stock,us,NASDAQ
ACGLN,"Arch Capital Group Ltd. - Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G",us,NASDAQ
ACGLO,"Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F",us,NASDAQ
ACHC,"Acadia Healthcare Company, Inc. - Common Stock",us,NASDAQ
ACHV,"Achieve Life Sciences, Inc.  - Common Shares",us,NASDAQ
ACIC,American Coastal Insurance Corporation - Common Stock,us,NASDAQ
ACIU,AC Immune SA - Common Stock,us,NASDAQ
ACIW,"ACI Worldwide, Inc. - Common Stock",us,NASDAQ
ACLS,"Axcelis Technologies, Inc. - Common Stock",us,NASDAQ
ACMR,"ACM Research, Inc. - Class A Common Stock",us,NASDAQ
ACNB,ACNB Corporation - Common Stock,us,NASDAQ
ACNT,Ascent Industries Co. - Common Stock,us,NASDAQ
ACOG,Alpha Cognition Inc. - Common Stock,us,NASDAQ
ACON,"Aclarion, Inc. - Common Stock",us,NASDAQ
ACONW,"Aclarion, Inc. - Warrant",us,NASDAQ
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",us,NASDAQ
ACRV,"Acrivon Therapeutics, Inc. - Common Stock",us,NASDAQ
ACT,"Enact Holdings, Inc. - Common Stock",us,NASDAQ
ACTG,Acacia Research Corporation - Common Stock,us,NASDAQ
ACTU,"Actuate Therapeutics, Inc. - Common stock",us,NASDAQ
ACWI,iShares MSCI ACWI ETF,us,NASDAQ
ACWX,iShares MSCI ACWI ex U.S. ETF,us,NASDAQ
ACXP,"Acurx Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
ADAC,American Drive Acquisition Company - Class A Ordinary Shares,us,NASDAQ
ADACU,American Drive Acquisition Company - Units,us,NASDAQ
ADACW,American Drive Acquisition Company - Warrant,us,NASDAQ
ADAG,"Adagene Inc. - ADS, each representing 1.25 ordinary shares",us,NASDAQ
ADAM,"Adamas Trust, Inc. - Common Stock",us,NASDAQ
ADAMG,"Adamas Trust, Inc. - 9.125% Senior Notes Due 2030",us,NASDAQ
ADAMH,"Adamas Trust, Inc. - 9.875% Senior Notes Due 2030",us,NASDAQ
ADAMI,"Adamas Trust, Inc. - 9.125% Senior Notes Due 2029",us,NASDAQ
ADAML,"Adamas Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",us,NASDAQ
ADAMM,"Adamas Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",us,NASDAQ
ADAMN,"Adamas Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",us,NASDAQ
ADAMO,"Adamas Trust, Inc. - 9.250% Senior Notes Due 2031",us,NASDAQ
ADAMZ,"Adamas Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",us,NASDAQ
ADBE,Adobe Inc. - Common Stock,us,NASDAQ
ADBG,Leverage Shares 2X Long ADBE Daily ETF,us,NASDAQ
ADEA,Adeia Inc.  - Common Stock,us,NASDAQ
ADGM,"Adagio Medical Holdings, Inc - Common Stock",us,NASDAQ
ADI,"Analog Devices, Inc. - Common Stock",us,NASDAQ
ADIL,"Adial Pharmaceuticals, Inc - Common Stock",us,NASDAQ
ADMA,ADMA Biologics Inc - Common Stock,us,NASDAQ
ADP,"Automatic Data Processing, Inc. - Common Stock",us,NASDAQ
ADPT,Adaptive Biotechnologies Corporation - Common Stock,us,NASDAQ
ADSE,ADS-TEC ENERGY PLC - Ordinary Shares,us,NASDAQ
ADSEW,ADS-TEC ENERGY PLC - Warrant,us,NASDAQ
ADSK,"Autodesk, Inc. - Common Stock",us,NASDAQ
ADTN,"ADTRAN Holdings, Inc. - Common Stock",us,NASDAQ
ADUR,Aduro Clean Technologies Inc. - Common Stock,us,NASDAQ
ADUS,Addus HomeCare Corporation - Common Stock,us,NASDAQ
ADV,Advantage Solutions Inc.  - Class A Common Stock,us,NASDAQ
ADVB,Advanced Biomed Inc. - Common Stock,us,NASDAQ
ADXN,Addex Therapeutics Ltd - American Depositary Shares,us,NASDAQ
AEAQ,Activate Energy Acquisition Corp. - Class A Ordinary Share,us,NASDAQ
AEAQU,Activate Energy Acquisition Corp. - Unit,us,NASDAQ
AEAQW,Activate Energy Acquisition Corp. - Warrant,us,NASDAQ
AEBI,Aebi Schmidt Holding AG - Common Stock,us,NASDAQ
AEC,Anfield Energy Inc. - Common Shares,us,NASDAQ
AEHL,Antelope Enterprise Holdings Limited - Class A Ordinary Shares,us,NASDAQ
AEHR,Aehr Test Systems - Common Stock,us,NASDAQ
AEI,Alset Inc. - Common Stock,us,NASDAQ
AEIS,"Advanced Energy Industries, Inc. - Common Stock",us,NASDAQ
AEMD,"Aethlon Medical, Inc. - Common Stock",us,NASDAQ
AENT,Alliance Entertainment Holding Corporation - common stock,us,NASDAQ
AENTW,Alliance Entertainment Holding Corporation - Warrants,us,NASDAQ
AEP,"American Electric Power Company, Inc. - Common Stock",us,NASDAQ
AERT,"Aeries Technology, Inc. - Class A Ordinary Share",us,NASDAQ
AERTW,"Aeries Technology, Inc. - Warrant",us,NASDAQ
AESP,Aeon Acquisition I Corp. - Class A Ordinary Shares,us,NASDAQ
AESPR,Aeon Acquisition I Corp. - Rights,us,NASDAQ
AESPU,Aeon Acquisition I Corp. - Units,us,NASDAQ
AESPW,Aeon Acquisition I Corp. - Warrants,us,NASDAQ
AEVA,"Aeva Technologies, Inc. - Common Stock",us,NASDAQ
AEYE,"AudioEye, Inc. - Common Stock",us,NASDAQ
AFBI,"Affinity Bancshares, Inc. - Common Stock",us,NASDAQ
AFCG,Advanced Flower Capital Inc. - Common Stock,us,NASDAQ
AFJK,"Aimei Health Technology Co., Ltd - Ordinary Share",us,NASDAQ
AFJKR,"Aimei Health Technology Co., Ltd - Right",us,NASDAQ
AFJKU,"Aimei Health Technology Co., Ltd - Unit",us,NASDAQ
AFOS,ARS Focused Opportunity Strategy ETF,us,NASDAQ
AFRI,Forafric Global PLC - Ordinary Shares,us,NASDAQ
AFRIW,Forafric Global PLC - Warrants,us,NASDAQ
AFRM,"Affirm Holdings, Inc. - Class A Common Stock",us,NASDAQ
AFSC,abrdn Focused U.S. Small Cap Active ETF,us,NASDAQ
AFYA,Afya Limited - Class A Common Shares,us,NASDAQ
AGCC,Agencia Comercial Spirits Ltd - Class A Ordinary Share,us,NASDAQ
AGEM,abrdn Emerging Markets Dividend Active ETF,us,NASDAQ
AGEN,Agenus Inc. - Common Stock,us,NASDAQ
AGGA,EA Astoria Beacon Dynamic Core US Fixed Income ETF,us,NASDAQ
AGIO,"Agios Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
AGIX,KraneShares Public-Private AI & Technology ETF,us,NASDAQ
AGMB,AgomAb Therapeutics NV - ADRs representing one common share.,us,NASDAQ
AGMH,AGM Group Holdings Inc. - Class A Ordinary Shares,us,NASDAQ
AGMI,Themes Silver Miners ETF,us,NASDAQ
AGNC,AGNC Investment Corp. - Common Stock,us,NASDAQ
AGNCL,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock",us,NASDAQ
AGNCM,AGNC Investment Corp. - Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,us,NASDAQ
AGNCN,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock",us,NASDAQ
AGNCO,"AGNC Investment Corp. - Depositary Shares, each representing a 1/1,000th interest in a share of Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock",us,NASDAQ
AGNCP,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",us,NASDAQ
AGNCZ,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 8.75% Series H Fixed-Rate Cumulative Redeemable Preferred Stock",us,NASDAQ
AGNG,Global X Aging Population ETF,us,NASDAQ
AGNT,"AGNT, Inc. - Common Stock",us,NASDAQ
AGPU,Axe Compute Inc. - Common Stock,us,NASDAQ
AGRZ,Agroz Inc. - Ordinary Shares,us,NASDAQ
AGYS,"Agilysys, Inc. - Common Stock",us,NASDAQ
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,us,NASDAQ
AHCO,AdaptHealth Corp.  - Common Stock,us,NASDAQ
